DATAFLOW,MEASURE,VALUE,SECTOR,WORK_TYPE,BUILDING_TYPE,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1999-08,4983,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1999-09,4445,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1999-10,4331,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1999-11,4731,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1999-12,4404,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-01,3721,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-02,4614,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-03,4261,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-04,3271,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-05,4404,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-06,3124,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-07,2180,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-08,2748,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-09,2565,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-10,3362,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-11,3372,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2000-12,2475,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2001-01,2740,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2001-02,2402,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2001-03,2489,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2001-04,2509,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2001-05,3582,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,2001-06,3133,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-07,4441,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-08,3843,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-09,4283,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-10,3802,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-11,4547,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-12,3261,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-01,3572,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-02,3542,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-03,4333,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-04,3832,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-05,5457,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-06,5114,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-07,4341,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-08,6231,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-09,5472,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-10,4510,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-11,4491,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1994-12,4103,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-01,3753,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-02,3850,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-03,4110,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-04,3497,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-05,4970,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-06,3564,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-07,4368,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-08,3787,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-09,3808,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-10,3372,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-11,3704,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1995-12,2897,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1996-01,2850,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1996-02,3318,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1996-03,3233,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1996-04,3041,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1996-05,4420,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1996-06,2979,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1996-07,4511,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-02,3072,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-03,3934,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-04,3753,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-05,3913,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-06,4046,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-07,4089,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-08,3556,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-09,4348,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-10,3995,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-11,4600,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-12,4107,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-01,3686,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-02,3935,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-03,4607,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-04,3868,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-05,4087,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1993-06,3868,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1991-07,3968,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1991-08,3655,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1991-09,3833,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1991-10,3623,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1991-11,3530,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1991-12,3237,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,1,M,1992-01,2980,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-08,1271,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-09,1236,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-10,1362,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-11,1364,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-12,1229,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-01,1170,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-02,1045,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-03,1214,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-04,1622,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-05,1574,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-06,1254,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-07,1527,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-08,1363,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-09,1311,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-10,1506,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-11,1539,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1997-12,1394,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-01,1155,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-02,1440,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-03,1744,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-04,1574,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-05,1792,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-06,2049,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-07,1700,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-08,1735,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-09,1411,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-10,1631,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-11,1636,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1998-12,1624,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-01,1305,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-02,1545,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-03,1861,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-04,1637,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-05,1972,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-06,2423,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-07,2052,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-08,2073,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-09,2096,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-10,1902,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-11,2423,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1999-12,1992,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-01,1655,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-02,1950,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-03,1758,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-04,1373,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-05,1797,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-06,1717,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-07,1103,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-08,1216,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-09,1190,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-10,1211,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-11,1227,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2000-12,1068,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2001-01,932,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2001-02,997,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2001-03,1116,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2001-04,1190,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2001-05,1765,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,2001-06,1780,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-07,2024,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-08,2172,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-09,2259,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-10,2087,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-11,2359,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-12,2291,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-01,1543,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-02,2102,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-03,2427,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-04,2094,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-05,2663,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-06,2655,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-07,2120,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-08,2313,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-09,2437,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-10,1872,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-11,2130,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1994-12,1848,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-01,1531,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-02,1578,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-03,1755,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-04,1174,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-05,1793,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-06,1792,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-07,1199,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-08,1593,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-09,1404,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-10,1261,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-11,1374,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1995-12,987,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-01,1237,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-02,1474,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-03,1490,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-04,1166,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-05,1410,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-06,1194,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1996-07,1334,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-02,1398,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-03,1736,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-04,1668,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-05,1978,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-06,2037,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-07,2015,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-08,1702,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-09,1909,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-10,2015,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-11,1710,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-12,1842,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-01,1599,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-02,1646,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-03,1974,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-04,1756,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-05,1971,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1993-06,2360,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1991-07,1541,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1991-08,1451,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1991-09,1478,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1991-10,1381,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1991-11,1362,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1991-12,1219,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,5,M,1992-01,1338,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-07,2188,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-08,2472,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-09,1854,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-10,2315,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-11,1880,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1996-12,1933,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-01,2088,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-02,2292,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-03,2435,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-04,2467,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-05,2606,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-06,2269,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-07,2608,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-08,3166,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-09,2938,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-10,2618,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-11,3194,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1997-12,2769,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-01,2363,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-02,2696,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-03,3478,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-04,3264,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-05,3118,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-06,3190,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-07,2930,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-08,3165,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-09,3245,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-10,3033,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-11,3082,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1998-12,3186,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-01,2456,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-02,3553,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-03,3554,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-04,3280,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-05,3572,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-06,3287,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-07,3722,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-08,4730,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-09,4079,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-10,3928,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-11,4328,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,1999-12,4172,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-01,4108,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-02,4739,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-03,4900,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-04,3390,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-05,3389,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-06,3192,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-07,2897,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-08,2574,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-09,2533,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-10,2038,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-11,2983,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2000-12,2957,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2001-01,2576,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2001-02,3160,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2001-03,3267,NUM,0,,
ABS:BA_GCCSA(1.0.0),1,1,9,1,TOT,10,2,M,2001-04,2431,NUM,0,,
